pt_nome,pt_enderec,longitude,latitude
"R. MQ. DE LAGES , 1640",MAX BERG/ AV CORONEL JOSE PIRES DE ANDRADE,-46.603260496183175,-23.626192020033997
"R. JURARATERÊ , 97",,-46.39976498143305,-23.501472492906238
"TERM. METRÔ ITAQUERA PL. A , 0",,-46.47192071155287,-23.5421372482235
"AV. PAULA FERREIRA , 295",CMTE. FERREIRA CARNEIRO/ R CECILIA DA SILVA,-46.70312677380942,-23.502079630053164
"R. GASPAR BARRETO , 649",HERMETO LIMA,-46.55266774257496,-23.60264409805368
"R. D. VILARES , 1092",DOMINIQUIN/ R ANGATURAMA,-46.60894656535646,-23.62489300488021
"R. JOAQUIM MARRA , 899",EDGAR DE AZEVEDO SOARES/ R DOUTOR ARMANDO BRANDAO,-46.521460184503496,-23.53387905710555
"AV. PROF. FONSECA RODRIGUES , 521",PC PERO VAZ DE CAMINHA/ R OROBO,-46.71395516281029,-23.54970577021669
"AV. YERVANT KISSAJIKIAN , 539",ANTONIO GIL/ R VICENTE PEREIRA DE ASSUNCAO,-46.67435167755021,-23.6674849730056
"AV. GEN. ATALIBA LEONEL , 1973",AZIR ANTONIO SALTON/RUA MARCILIO FRANCO,-46.61160394748828,-23.498083780877145
"R. FELIPE CARDOSO DE CAMPOS , 455",XIMBURETINGA/ R HORACIO CARTIER,-46.75207667410655,-23.398670794943925
"AV. JARDIM JAPÃO , 1592",BASSI/ AV JULIO BUONO,-46.58444263765692,-23.47756576717245
"AV. CIDADE DE MAUA , 225",ua Açucena,-46.439146553580024,-23.64195357890008
"ESTR. DE TAIPAS , 1495",PASSAGEM UM/ R PHILONILIA GONCALVES DOS SANTOS,-46.735518761292035,-23.443287181347017
"R. DR. NICOLINO MORENA , 0",DOUTOR GUILHERME TELES/ R ARANHA DE MENEZES,-46.581707601420774,-23.473239758406358
"AV. GUAPIRA , 247",AV MTO. VILLA-LOBOS/ R TANQUE VELHO/RUA MAJOR DANTAS COTEZ,-46.60071579463982,-23.480588735141076
"AV. ENG. CAETANO ALVARES , 3209",ASTURIAS/ R ANTONIO DE SOUZA COSTA -- (nº 3210 OPOSTO),-46.65596533812299,-23.490864640141268
"R. SR. DO MONTE , 380",ANA MARGARIDA LAET/ R ARMANDA,-46.625510026516196,-23.48210467588213
"AV. ELÍSIO TEIXEIRA LEITE , 7189",TUNEIRAS DO OESTE/ R ERASMO BARTOLO,-46.71730462052071,-23.441631218169746
"R. DR. ÂNGELO VITA , 303",DR. CORINTO BALDOINO COSTA,-46.56569065879834,-23.53684295883041
"AV. LUIZ CARLOS GENTILE DE LAET , 2250",,-46.62775293703124,-23.448440515969715
"R. DR. RENÉ FERNANDES , 1",UA DIÁRIO POPULAR,-46.633440101907425,-23.660883007683736
"R. CAROLINA SOARES , 1021",ALCIDES ALVES/ R LEONOR BARBOSA RODRIGUES,-46.66721446316549,-23.496278641107374
"R. MANUEL FIGUEIREDO , 339",ANTONIO ACRAS FILHO/ AV AGUIAR DA BEIRA,-46.52110127757955,-23.574452125155315
"ROD. ANHANGUERA , 0",EST TURISTICA DO JARAGUA/ AV JORN. PAULO ZING,-46.770724199739256,-23.480355392631946
"AV. ENG. JOÃO BAPTISTA ARANHA , 226",UA DEJANIRA -- PADARIA ALQUIMAR,-46.49314892352482,-23.549787165533708
"R. FRANCISCO COIMBRA , 235",,-46.541032362670144,-23.52497299642086
"R. SEBASTIÃO AFONSO , 897",AL DOUTOR SILVIO DE CAMPOS/ R FRANCISCO DE ALVARENGA,-46.63778736393901,-23.680739036582704
"R. MANUEL CANALES , 130",ESTEVAO BERNARDI/ R DANTE AMBROSIO,-46.69014803456914,-23.774299252044077
"AV. BRÁZ LEME , 3560",VOLUNTARIOS DA PATRIA/ PC HEROIS DA FORCA EXPEDICIONARIA BRASILEIRA,-46.62700312180745,-23.50425676158515
"R. DR. BENEDITO TOLOSA , 426",MARIA FANTINI GOMIERI/ R FRANCOIS BUNEL,-46.607966675208644,-23.64911104662479
"AV. PROF. JOÃO BATISTA CONTI , 177",FRANCESCO CALEGARI/ R ANA MARIA SIRANI,-46.43203935128455,-23.551205445201987
"R. DOMINGOS SCARPEL , 79",AV MILENE ELIAS/ PC CEL SATURNINO DE CARVALHO,-46.477995687237645,-23.488974122837444
"R. DENIS BREAN (P. MORRO DOCE-ANH) , 252",,-46.79449823464203,-23.451261097713534
"AV. DAS CEREJEIRAS , 1959",PC TOKIO/ R YAMATO,-46.57544161996992,-23.50200387738564
"AV. JOSÉ DA NÓBREGA BOTELHO , 28",CAETANO PIMENTEL DO VABO/ R DOUTORA ESMERALDA MENDES POLICINE,-46.56940990868736,-23.59108704033409
"METRÔ PENHA , 0",METRO PENHA - LADO NORTE,-46.544774427003574,-23.53336300173309
"AV. RAIMUNDO PEREIRA DE MAGALHÃES , 10680",,-46.722179684777394,-23.44816024971965
"R. ODASSI NAZZALI , 310",AV PARADA PINTO/ R FERNANDO PESSOA,-46.6614223020901,-23.46769750704021
"R. SHEELDON , 71",CLEMENTE ALVARES/ R DRONSFIELD,-46.70732391446394,-23.518753675420452
"R. BENEDITO COELHO NETO , 54",AV ITAQUERA/ R SAO GONCALO DO PIAUI,-46.4613826228356,-23.548442306962386
"R. ANTÔNIO JOÃO DE MEDEIROS , 785",GRAMACIO/ R LUZINETE MARIA DA SILVA,-46.39832797890888,-23.509516515413395
"TERM. METRÔ TATUAPÉ (LADO SUL- SHOP. TATUAPÉ) , 0",,-46.576417789354885,-23.541047940956418
"AV. VER. JOSÉ DINIZ , 1230",SAO SEBASTIAO/ R JOHN LANE,-46.69007554081032,-23.633009957069483
"R. CLARISSA , 23",MARCELINO NOGUEIRA JUNIOR/ R AMAZONAS MARCONDES,-46.670785662305576,-23.75314914911248
"R. AGRIM. SUGAYA , 134",IONEJI MATSUBAYASHI/ AV JACU PESSEGO,-46.444946481869366,-23.55727639765222
"R. BR. DE CACELA , 7",CONTINUAÇÃO DA RUA RIBEIRÃO JACU - ESQUINA COM A RUA RAINHA DA NOITE,-46.456516530513895,-23.51866927521773
"R. QUINTA DA MAGNÓLIA , 25",VALENCA DO MINHO/ R CASTELO DE PAIVA,-46.49648496691115,-23.556750162043915
"AV. DR. EDUARDO COTCHING , 902",TR MARIO GHIRELLI/ PC SANTO ATANASIO,-46.55229960427484,-23.56276703318867
"R. ALVINÓPOLIS (METRO PENHA) , 0",ANTONIO LAMANNA/ R MAJOR ANGELO ZANCHI - METRO PENHA LADO NORTE,-46.543686415363204,-23.533277004128777
"R. ALBA , 1051",PROFESSOR FRANCISCO EMYDIO DA FONSECA TELLES/ R NELSON WASHINGTON PEREIRA,-46.658958364930704,-23.645155924097573
"C08 COM. SAMPAIO - QUITAÚNA , 5100",AV DOS AUTONOMISTAS,-46.79632963911804,-23.526029677624155
"R. FORTE DE ALCÂNTARA , 31",FORTE DO GUARA/ R FORTE DO LADARIO,-46.710316270921716,-23.783328326646327
"AV. JACEGUAVA , 0",EST DO PAIOL/ EST MORRO DO S,-46.74837049922327,-23.78195943249853
"AV. BRIG. FARIA LIMA , 3999",AV PRESIDENTE JUSCELINO KUBITSCHEK/ R MINISTRO JESUINO CARDOSO,-46.681412201324605,-23.59086984156525
"R. CAJURU , 863",SIQUEIRA BUENO/ R SIQUEIRA BUENO,-46.596296002394155,-23.541145895060204
"R. CATARINA GABRIELI , 540",ua Pastor Rubens Lopes,-46.65075149303904,-23.67570299734875
"AL. SANTOS , 1767",UA PEIXOTO GOMIDE - PONTO DE FRETAMENTO,-46.658564805383996,-23.561738786475267
"R. DEOCLECIANO DE OLIVEIRA FILHO , 892",DA DANCA CIGANA/ R EMERICO LOBO DE MESQUITA,-46.75791322648457,-23.671305324784864
"R. MJ. LÚCIO DIAS RAMOS , 108",UA PROFº FRANCISCO MARQUES DE OLIVEIRA JR.,-46.681725931196034,-23.7700992187956
"R. CONCEIÇÃO DO ALMEIDA , 253",UA SÃO GONÇALO DO RIO DAS PEDRAS,-46.42074417242491,-23.49152438094063
"R. BALTAZAR GOMES DE ALARCÃO , 10",AV GARCIA DE AVILA/ R JOSE DE AFONSECA,-46.63702336374722,-23.68166004017527
"AV. DR. SYLVIO DE CAMPOS , 1009",ENG. NOGUEIRA SOARES/ R ILHA DOS LOBOS,-46.76467180001957,-23.406815811726126
"AV. ADELINA ABRANCHES , 99",JOSE DIOGO ABADIANO/ AV ADELINA ABRANCHES,-46.6826289793536,-23.77369622887619
"R. ARICANGA , 410",OPOSTO A R ANTONIO CAÇÃO,-46.41154608836099,-23.499512437272433
"AV. ZUMKELLER , 510",ALVARO GOMES/ R JOSE DANTAS MAGALHAES GLORIA,-46.635545095473326,-23.47526161725337
"TERM. CASA VERDE , 0",BARRA DO MENDES/ R DIAS DE OLIVEIRA,-46.66240441728132,-23.49598965076478
"R. CORDÃO DE SÃO FRANCISCO , 797",AV BRAS DA ROCHA CARDOSO/ R BUITY - EMEF ARMANDO CRIDEY RIGHETTI,-46.402409006120976,-23.493608466056088
"R. DOMÊNICO LANZETTI , 125",TOMASO BENVENUTI/ R ISABELLA CANALI,-46.704491686442545,-23.821514378617426
"R. BR. DO MELGAÇO , 20",ADALIVIA DE TOLEDO/ R BARAO DE CAMPOS GERAIS,-46.707349495778416,-23.608870940294338
"R. JOSÉ ANTÔNIO VALADARES , 1042",UA FRANCISCO DA SILVEIRA,-46.59462048796116,-23.649143077207718
"R. FOZ DO GIRALDO , 160",UA VICENTE DECARA NETTO/RUA GUILHERME VALENTE,-46.7338670231508,-23.66588721498281
"R. HIROVO KAMINOBO , 667",UA GUICHI YOSHIOKA,-46.43486841502786,-23.57636047915318
"AV. CEL. SEZEFREDO FAGUNDES , 5010",USHIKICHI KAMIYA/ TR NOSSA SENHORA DA PIEDADE,-46.59397662323119,-23.44127559674945
"R. MACHADO BITTENCOURT , 190",UA PEDRO DE TOLEDO,-46.638631801556386,-23.59860489363761
"AV. CELSO GARCIA , 5200",MIGUEL MOLINA/ R VITORIO RAMALHO,-46.56286361402481,-23.53279195861594
"AV. ÁGUIA DE HAIA , 2344",CUIM/ R TERRA BRASILEIRA,-46.47499271270489,-23.52530320499596
"AV. RAIMUNDO PEREIRA DE MAGALHÃES , 5420",AV MIGUEL DE CASTRO/ R MAL. MENDES DE MORAIS,-46.722980850348435,-23.48457549694449
"ESTR. DA BARRAGEM , 363",ORLANDO SOLAI/ R MUNICIPAL,-46.696995107459394,-23.85035137992689
"AV. STO. AFONSO , 108",SANTA CRUZ DO RIO PARDO/ AV CUPECE,-46.643143388175666,-23.67620401523456
"R. BRUNA , 289",ANDRE SANCHES CUENCA/ R PLACIDO DE CASTRO,-46.560118713778635,-23.568507024545532
"R. DOS TRILHOS , 1092",PC MARIA CANDIDA FREITAS DE OLIVEIRA/ R TAQUARI,-46.599205092900846,-23.55350290906135
"R. DR. CARVALHO DE MENDONCA , 126",VITORINO CARMILO/ R ADOLFO GORDO,-46.65053553854523,-23.53424975842425
"R. DR. PAULO RIBEIRO COELHO , 532",TULIO LOMBARDO/ R OLIMPIO NOGUEIRA,-46.76116568727368,-23.58013393489295
"R. CONS. FURTADO , 718",BARAO DE IGUAPE/ R DA GLORIA,-46.633171503740776,-23.5593878407056
"TERM. METRÔ BELÉM (LADO NORTE) , 0",DOUTOR CLEMENTINO/ R FERNANDES VIEIRA,-46.5902549437137,-23.542457911245283
"AV. INTERLAGOS , 4440",MIGUEL YUNES/ R RIO PARAGUACU,-46.6937240112396,-23.685840089624854
"R. RIO VERDE , 1125",HELENA GAMBINI/ R DR. MANOEL GUILHERME DA SILVEIRA,-46.70588673440298,-23.48848654698057
"R. AFONSO CELSO , 123",ALBERTO AFONSO MARTINS/ R CONDE DE IRAJA,-46.63549172568072,-23.59241489054237
"R. RECANTO DOS HUMILDES , 2",TV DO GIRASSOL/ TV DAS CAMELIAS,-46.75041373288265,-23.413740916643885
"ESTR. D. JOÃO NERI , 175",MARIA BERNARDES/ R FELIPE FERNANDES,-46.39831000917593,-23.53241456138317
"AV. ROQUE PETRONI JÚNIOR , 0",BACAETAVA/ AV DOUTOR CHUCRI ZAIDAN,-46.697846517139126,-23.621807951865392
"ESTR. DO FIDELIS , 1355",,-46.42271635719085,-23.61680961162113
"R. CAIÇARA DO RIO DO VENTO , 527",BARRA DE SANTA ROSA/ R PINDAI,-46.493874834921776,-23.492571061067878
"AV. DOS SERTANISTAS , 158",UA AFONSO FURTADO DE CASTRO,-46.44647459975153,-23.625227513554496
"PÇA. DO CORREIO , 0",UA BRG. TOBIAS,-46.635945433744965,-23.542354805656306
"R. PE. FELICIANO DOMINGUES , 450",TV JACINTO MEDEA/ TV CARMEN JONES,-46.70653571339604,-23.48231050674488
"R. HEITOR PENTEADO , 421",FREI IGNACIO GAU/ R MIRANDA MONTENEGRO,-46.683801941341436,-23.549704755124306
"TERM. A. E. CARVALHO , 0",AV DO IMPERADOR/ TR VITORIA SILVA SANTOS,-46.47605471011527,-23.51772918702473
"R. CURUPÁ , 254",DOS POVOADORES/ R GUAXUPE,-46.55183158210087,-23.55771802589512
"R. MAMUD RAHD , 196",ICAMAQUA/ R FRANCISCO NARCIZO,-46.62630496196678,-23.459990573258963
"AV. GEN. VALDOMIRO DE LIMA , 1001",DAS OITICICAS/ R DAS AROEIRAS,-46.64983619739458,-23.638789934371943
"R. CLÊNIO WANDERLEY , 215",Travessa Hilarion Quintana,-46.49163502817565,-23.619433288266148
"AV. IMIRIM , 1927",LUIS CARDAMONE/ R IBIRATINGA,-46.65122229022333,-23.48981364662571
"AV. PAULO GUILGUER REIMBERG , 3115",AV. CARLOS ALBERTO BASTOS MACHADO - SENTIDO B/C,-46.69154911192069,-23.78008626743663
"R. MJ. LÚCIO DIAS RAMOS , 262",DOUTOR LEAO DE ARAUJO NOVAES/ R CORONEL JOAO CABANAS,-46.69150594839877,-23.76627224029203
"AV. RAGUEB CHOHFI , 3797",,-46.44852757280609,-23.594603448867502
"AV. ORDEM E PROGRESSO , 95",HELIO DE BARROS/ AV MARQUES DE SAO VICENTE,-46.66769561158304,-23.51905069444149
"R. MANOEL VIEIRA SARMENTO , 15",ANTONIO SARAIVA/ R HUMBERTO DE ALMEIDA,-46.749294173754166,-23.67124428917086
"TERM. METRÔ ITAQUERA PL. A , 0",,-46.47093770207679,-23.541972252362108
"AV. ENG. CAETANO ALVARES , 3054",ERNANI SALOMAO ROSAS RIBEIRO/ R VALDEMAR MARTINS,-46.65710135351578,-23.492174643992254
"R. RIO HIPIANGUI , 340",VEL DOIS/ R DOUTOR FREDERICO MARTINS DA COSTA CARVALHO,-46.51291025093584,-23.60701419751616
"R. EDUARDO GRUSIUS , 405",RAMOS MEJIA/ R MILTON SIQUEIRA,-46.798209234721355,-23.44591704094548
"ESTR. DO CORREDOR , 672",VEL TRES/ R SEM DENOMINACAO,-46.728215721340675,-23.44635622203537
"PÇA. S. LUCAS , 0",ua Dep. Menezes Cortes,-46.548471664906934,-23.59497409520664
"R. THOMAZ CYRO POZZI , 764",IMA.  EMERENCIANA,-46.57829854851733,-23.464652736243192
"R. JOAQUIM PEIXOTO , 139",CONSTANTINO FUSCO/ R IRINEU VILA NOVA,-46.52985939476561,-23.579902113704076
"R. CERRO CORA , 670",SEBASTIAO CALEIRO/ R PEDRO DE SOUSA CAMPOS FILHO,-46.70383402750056,-23.540309738429194
"R. MANOEL LEMES DA SILVA , 0",MAXIMIANO CORREA DOS SANTOS/ R SGACO,-46.376619771469954,-23.494438581642605
"ESTR. DA RIVIERA , 850",UA JOÃO FALCÃO/RUA DOMINGOS FURTADO,-46.74970031568174,-23.68283930638899
"AV. DA. BELMIRA MARIN , 5050",CLARISSA/ R PEDRO ESCOBAR,-46.66937469144333,-23.75639115186115
"AV. JOSÉ JOAQUIM SEABRA , 856",UA AMICO ASPERTINI,-46.75337158091361,-23.57139588530169
"AV. DAS NAÇÕES UNIDAS , 22013",JAIME DE OLIVEIRA SOUZA/ R ARNALDO MAGNICCARO,-46.69485495790053,-23.68075108406668
"R. LOEFGREEN , 1764",BOTUCATU/ R TRES DE MAIO,-46.642924862035215,-23.5997268856916
"AV. FERNANDO MENDES DE ALMEIDA , 875",PALACIO GUANABARA,-46.71457655058229,-23.43001414853146
"R. COSTA BARROS , 1257",PRINCIPE DA BEIRA/ R SAO CARLOS BORROMEU,-46.55485375218,-23.59741408441949
"AV. CARIOCA , 85",UA LÍCIO DE MIRANDA,-46.59196324232403,-23.60364300898359
"AV. GIOVANNI GRONCHI , 3567",MAJOR JOSE MARIOTO FERREIRA/ R MANOEL ANTONIO PINTO,-46.72945166685045,-23.61267000589616
"R. MTO. JOÃO BALAM , 0",FÉLICE BUSCÁGLIA,-46.48004090093794,-23.610402328147373
"TERM. STO. AMARO , 0",TR JURCI SOARES SEBASTIAO/ R HUMBOLDT,-46.711145810332454,-23.654042085655817
"AV. PE. ORLANDO GARCIA DA SILVEIRA , 499",HUGO VAN DER GOES/ R JULES DALOU,-46.67926345290059,-23.469680478040146
"AV. PROF. HERMANN VON IHERING , 0",EST DO JACEGUAY/ R ALBERTO MAZZUCATO,-46.75059828999855,-23.763374415092443
"TERM. LAPA , 0",,-46.69940586321884,-23.52023468309546
"R. PIO XI , 571",VEL MARIA CANDIDA VIADANA/ R PIRAI,-46.711086009030936,-23.528993705203966
"AV. WASHINGTON LUIZ , 2312",UTINGA/ R LAVINIA FENTON,-46.68472462995585,-23.651422980914532
"R. PROF. LEONÍDIO ALLEGRETI , 882",UA ANTONIO GANDINI,-46.441838424647855,-23.538731377588462
"AV. COM. SANT'ANNA , 848",PROFESSOR ANTONIO AUSTREGESILO/ R MARCO BASAITI,-46.773926354219675,-23.673874393606358
"R. JOSÉ CABRAL , 210",JANUARIO DA CUNHA BARBOSA/ R HERMES RIBEIRO DE FREITAS,-46.77630512721235,-23.63907525548064
"R. BRASILINA ILKA BARBOSA FERRAZ , 53",FIRMINO MORGADO/ R ZELIA FRIAS STREET,-46.49275792925409,-23.555278176513443
"R. CUSTÓDIO SERRÃO , 876",CUSTODIO SERRAO/ R PAUVA,-46.74805018649286,-23.511841627737983
"R. SERRA DE JAIRÉ , 542",UBAJARA/ R SERRA DA BOCAINA,-46.587177931959076,-23.547258926419172
"TERM. STO. AMARO , 0",TR JURCI SOARES SEBASTIAO/ R HUMBOLDT,-46.711282811957616,-23.65416408653748
"R. FRUTUOSO BARBOSA , 318",ANTONIO ALVARES DA SILVA/ R FRANCISCO DE CALDAS,-46.68888133199104,-23.71549113063957
"R. DUARTE ANTÔNIO MOURÃO , 31",BALNEARIO SAO JOSE/ R QUATRO,-46.724858192350645,-23.768910345050717
"AV. BRIG. LUÍS ANTÔNIO , 2701",AL FERNAO CARDIM/ AL SARUTAIA,-46.652054788290464,-23.57054181614954
"AV. ANTÔNIO CESAR NETO , 221",DOUTOR JOSE SALUSTIANO FILHO/PRAÇA MEMORIAL DO JAÇANÃ,-46.58313358657296,-23.46271571459602
"R. ARNALDO MAGNICCARO , 522",TAQUAPACA/ R AGOSTINHO TOGNERI,-46.693074882116115,-23.675256066026172
"R. SILVA TELES , 99",JOAO TEODORO/ R CASIMIRO DE ABREU,-46.61621518530625,-23.53548783950757
"AV. DR. CHUCRI ZAIDAN , 0",AV JORNALISTA ROBERTO MARINHO/ R EVANDRO CARLOS DE ANDRADE,-46.6969764684936,-23.615261932544236
"R. EVANS , 556",ANTONIO VICENTE DE PAULA/ R DEZENOVE DE MAIO,-46.52571621290274,-23.52749203647257
"AC. ACESSO , 0",AV. RAIMUNDO PEREIRA DE MAGALHÃES X AV. NELSON PALMA TRAVASSOS,-46.721620662756756,-23.444067223213953
"R. STO. ANTÔNIO , 594",CONSELHEIRO RAMALHO/ R MAJOR DIOGO,-46.644429581026145,-23.55140880144761
"AV. CDSSA. ELISABETH DE ROBIANO , 0",JUVENAL GOMES COIMBRA/ PTE PRESIDENTE JANIO QUADROS,-46.59670795122466,-23.52939387432229
"R. CACHOEIRA ITAGUASSAVA , 730",UA SALSA PARRILHA,-46.4106770820201,-23.48703141664351
"R. PARANHOS , 333",AV VALDEMAR CARLOS PEREIRA/ R GREGORIO SOUZA,-46.515789148343536,-23.544324087769127
"M05 SANTO AMARO - LGO. TREZE , 0",,-46.71057580978646,-23.65450508490179
"TERM. VARGINHA , 0",AV PAULO GUILGUER REIMBERG/ R RUBEN DARIO,-46.716556112056246,-23.766615316386165
"AV. SAPOPEMBA , 12727",AV TENENTE LAURO SODRE/ R EDUARDO ANTONIO DE PAULA,-46.48568795501665,-23.61017030108239
"R. DR. GABRIEL DE RESENDE , 453",AV LUCA/ R PADRE MAURICIO,-46.5624827556219,-23.572475025635185
"TERM. METRÔ BUTANTÃ , 0",,-46.709564271395216,-23.57163083399289
"R. CORUMBAÍBA , 481",ACARAICA/ R FAROL PAULISTANO,-46.57613790186489,-23.56927998870265
"AV. NOVA CONQUISTA , 259",ua Israel,-46.44836860824214,-23.618760492943892
"AV. ATLÂNTICA , 2449",AV PASCOAL DA ROCHA FALCAO/ R RIMINI,-46.714844168309966,-23.688242176958195
"R. LUTÉCIA , 0",GERALDO CORREA/ R LOBO,-46.54307047709346,-23.55550004260487
"TERM. GRAJAÚ , 0",ALEXANDER BORODIN/ R FRANCESCO GEMINIANI,-46.69742164089271,-23.73711620271241
"AV. RAIMUNDO PEREIRA DE MAGALHÃES , 9684",ROBERTO CORREIA/ R AGOSTINHO ANGOLA,-46.719371707137604,-23.458069323609124
"R. KOSHUN TAKARA , 105",,-46.662818296242754,-23.46281947767601
"R. ADÃO GONÇALVES , 531",CANASTRA/ R DR CABRAL VASCONCELOS,-46.75845026841696,-23.51202262171575
"R. STA. CRUZ , 622",ua Bittencourt Sampaio,-46.63077469535741,-23.597193909266572
"R. RAUL BISPO DOS SANTOS , 0",Av. Jose da Rocha Viana,-46.643019101363926,-23.45748451056294
"R. CAIAPÉ , 0",AV PE. ORLANDO GARCIA DA SILVEIRA/ R AMAURI DE MEDEIROS,-46.68340449321264,-23.471899482864995
"R. IBIRAIARAS , 862",ACESSO A/ R MATIMPERERE,-46.691937476047706,-23.45173134669388
"R. AURÉLIA , 1533",JAMIL SAFADY/ R BENTO VIEIRA DE BARROS,-46.69796795128196,-23.53535072400679
"R. REIMS , 56",RELIQUIA/ R DR. BRITO FRANCO,-46.66224448742451,-23.508523687691394
"R. DAS MARGARIDAS AMARELAS , 101",EST PLINIO DIAS/ R JOSE CORFINI,-46.79586826696032,-23.73785953454973
"AV. TAQUANDAVA , 338",ITRAPOA,-46.76508887792304,-23.72163541244233
"R. JÚLIO CESAR DA SILVA , 72",,-46.60587109032121,-23.53825286805507
"R. LEO RIBEIRO DE MORAES , 0",AV OTAVIANO ALVES DE LIMA/ R DA BALSA,-46.698439763890065,-23.50620564576867
"R. JACINTHO PEREIRA , 570",JACOB CORTEZ/ VEL DEZESSETE - número 570B,-46.72951074580575,-23.449710242345446
"AV. CUPECE , 3030",EDUARDO DE SA/ R PROFESSOR PAULO MANGABEIRA ALBERNAZ,-46.6565854711834,-23.666327964026586
"R. SERRA DE JAIRÉ , 1063",MANUEL PEREIRA LOBO/ R ITAQUERI,-46.58313390527474,-23.55128394251958
"R. CARANDAZAL , 84",PALHANO/ R JOSE PALOMINO,-46.502460919030064,-23.496435036453285
"R. SEBASTIÃO FERNANDES CAMACHO , 0",ANTONIO LOPES DE MEDEIROS/ R FRANCISCO CORREA DE LEMOS,-46.67113266999635,-23.753617151236572
"AV. PROFA. VIRGILIA RODRIGUES ALVES DE CARVALHO PIN , 0",PROFESSOR ARTUR DE CAMPOS GONCALVES/ R ALCINDO BUENO DE ASSIS,-46.6053007918169,-23.46540965956155
"AV. MIN. PETRÔNIO PORTELA , 0",THEREZINHA DI SPAGNA LOBO/ R MARILANDIA,-46.69563762877902,-23.482202522897172
"AV. RAIMUNDO PEREIRA DE MAGALHÃES , 16380",APÓS ACESSO Á ESQUERDA PARA A R. ERNESTO BOTTONI,-46.735155594183816,-23.40680491931562
"R. LUÍSA MARIA ROSA , 306",SEM NOME/ R SEM NOME,-46.785478138171904,-23.445357068370107
"AV. DO ESTADO , 3009",GUEMBE/ R CAPITAO PACHECO E CHAVES,-46.59966822305133,-23.579442951242427
"R. DA PONTE RASA , 455",PADRE JOÃO DE CASTRO E COSTA / R JOSÉ ASSUNÇÃO DOS ANJOS,-46.4872068041136,-23.512195128224445
"R. MANOEL FRANCA DOS SANTOS , 0",FRANCISCO BARROSO/ R JOAO LOPES DE LIMA,-46.49381403536127,-23.611319264607268
"R. CARD. ARCOVERDE , 950",PC BENEDITO CALIXTO/ R HENRIQUE SCHAUMANN,-46.68185598016293,-23.55758777112121
"R. DA MOOCA , 2453",AV PAES DE BARROS/ R IOLANDA,-46.60152412808768,-23.55544890696406
"R. ANTÔNIO GANDINI , 731",UA ANTONIO FONTANA / RUA LEONÍDIO ALLEGRETTI,-46.44113141738024,-23.538295379964598
"AV. CEL. SEZEFREDO FAGUNDES , 8513",DA AMPLIDAO/ R CLOVIS SALGADO,-46.589009524612685,-23.42072953323321
"AV. D. PEDRO I - PISTA CENTRAL , 840",,-46.611246326789725,-23.572904913709856
"R. ARAMANDAIA , 21",UBS JD. SÃO FRANCISCO,-46.5304861846119,-23.49792597283308
"R. DR. MÁRIO SETZER , 6",DOUTOR NESTOR ALBERTO DE MACEDO/ AV DO CURSINO,-46.62071672509828,-23.625495978937877
"AV. PROF. CELESTINO BOURROUL , 210",DOVERLANDIA/ AV OTAVIANO ALVES DE LIMA,-46.67318360430816,-23.511813678129677
"AV. ARICANDUVA , 8140",PACHECO GATO/ R CRISTOVAO DE OLIVEIRA,-46.48744593270794,-23.586928253964118
"AV. D. HELDER CÂMARA , 113",JOAQUIM DE ORNELAS/ AV SAO MIGUEL/ AUTO SHOPPING CRISTAL,-46.5194011194606,-23.51525703079121
"R. FORTE CANANEIA , 201",FORTE DO TRIUNFO/ AV FORTE DO LEME,-46.465155741865864,-23.60070438165466
"TERM. VILA CARRÃO , 0",EVANGELINA DE ASSIS/ AV DEZENOVE DE JANEIRO,-46.52288425958169,-23.558516094697328
"AV. PROF. MANOEL JOSÉ CHAVES , 266",BANIBAS/ R DESEMBARGADOR JOAQUIM BARBOSA DE ALMEIDA,-46.7102191720139,-23.55541678566067
"AV. ANTÔNIO CARLOS BENJAMIM DOS SANTOS , 335",LISTER/ R IRINA MILCHEV STARBULOV,-46.6956367419485,-23.74660121500461
"R. PROF. ENÉAS DE SIQUEIRA NETO , 224",JOSE SOLANA/ R NICOLO SALVI,-46.71326563148549,-23.72798023999475
"AV. DR. SALOMÃO DE VASCONCELOS , 61",PIMENTA DE MOURA/ AV CANGAIBA,-46.52298013131665,-23.505630006214773
"R. JURUPARI , 241",ua Barrania,-46.64964923283107,-23.64476094457588
"PÇA. AIRES DE SOUSA , 1050",UA GERALDO PIMENTEL DIAS,-46.484635794595185,-23.52067415415552
"AV. CORIFEU DE AZEVEDO MARQUES , 149",DR  UBIRAJARA DIB ZOGAIB,-46.716300307190465,-23.56973883591361
"AV. STA. INÊS , 0","50 metros após a esquina com a R. LUIZ CARLOS GENTILE DE LAET, sentido c/b",-46.63143703077946,-23.46701359032176
"AV. DR. KENKITI SHIMOMOTO , 0",GABRIEL DE AMORIM/ R CANDIDO FONTOURA,-46.79446092920172,-23.581741993112544
"AV. DOS JASMINS , 170",,-46.44167457602032,-23.640444563945252
"R. LOPES DA COSTA , 600",BURACICA/ R BAIA DOS PASSAROS,-46.57410251146261,-23.46481374925765
"R. AUGUSTO ALFREDO JOAQUIM , 27",JORGE MARACCINI PONFILIO/ R PROFESSOR DEMO GHIDELLI,-46.39766404628458,-23.564955629087443
